學校代碼,學校名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別,lat,lng
1071,臺北城市科技大學,D 日,5 五專,933,603,330,108,57,107,62,130,79,117,77,113,47,0,0,0,0,28,8,30 臺北市,2 技職,25.133617,121.468879
1071,臺北城市科技大學,N 修,B 四技,744,583,161,182,44,138,36,138,41,98,34,0,0,0,0,0,0,27,6,30 臺北市,2 技職,25.133617,121.468879
1071,臺北城市科技大學,N 修,C 二技,500,260,240,0,0,0,0,130,130,119,103,0,0,0,0,0,0,11,7,30 臺北市,2 技職,25.133617,121.468879
1071,臺北城市科技大學,N 修,2 二專,374,174,200,102,96,65,91,0,0,0,0,0,0,0,0,0,0,7,13,30 臺北市,2 技職,25.133617,121.468879
1072,敏實科技大學,D 日,B 四技,262,197,65,62,15,72,6,18,15,22,18,0,0,0,0,0,0,23,11,04 新竹縣,2 技職,24.7775247,121.0900718
1072,敏實科技大學,D 日,5 五專,203,106,97,8,8,9,12,13,19,18,15,50,32,0,0,0,0,8,11,04 新竹縣,2 技職,24.7775247,121.0900718
1072,敏實科技大學,N 修,B 四技,114,61,53,8,13,10,8,10,8,25,16,0,0,0,0,0,0,8,8,04 新竹縣,2 技職,24.7775247,121.0900718
1073,醒吾科技大學,D 日,M 碩士,65,27,38,17,16,5,15,5,7,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職,25.0803455,121.3976927
1073,醒吾科技大學,D 日,B 四技,5751,2559,3192,602,836,674,771,550,714,585,744,0,0,0,0,0,0,148,127,01 新北市,2 技職,25.0803455,121.3976927
1073,醒吾科技大學,D 日,C 二技,22,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,01 新北市,2 技職,25.0803455,121.3976927
1073,醒吾科技大學,D 日,5 五專,333,127,206,17,17,19,31,30,41,28,60,29,56,0,0,0,0,4,1,01 新北市,2 技職,25.0803455,121.3976927
1073,醒吾科技大學,N 職,M 碩士,73,41,32,12,11,7,7,2,6,10,4,3,4,7,0,0,0,0,0,01 新北市,2 技職,25.0803455,121.3976927
1073,醒吾科技大學,N 修,B 四技,706,303,403,107,105,39,38,61,72,77,164,0,0,0,0,0,0,19,24,01 新北市,2 技職,25.0803455,121.3976927
1073,醒吾科技大學,N 修,C 二技,444,190,254,0,0,0,0,91,116,90,132,0,0,0,0,0,0,9,6,01 新北市,2 技職,25.0803455,121.3976927
1073,醒吾科技大學,N 修,2 二專,123,59,64,17,12,35,50,0,0,0,0,0,0,0,0,0,0,7,2,01 新北市,2 技職,25.0803455,121.3976927
1075,文藻外語大學,D 日,M 碩士,221,54,167,22,53,12,44,12,29,7,35,1,6,0,0,0,0,0,0,50 高雄市,2 技職,22.6703488,120.3191403
1075,文藻外語大學,D 日,B 四技,4829,1408,3421,309,759,339,756,323,856,343,839,0,0,0,0,0,0,94,211,50 高雄市,2 技職,22.6703488,120.3191403
1075,文藻外語大學,D 日,C 二技,219,41,178,0,0,0,0,13,57,22,82,0,0,0,0,0,0,6,39,50 高雄市,2 技職,22.6703488,120.3191403
1075,文藻外語大學,D 日,5 五專,1698,290,1408,75,339,63,294,58,299,48,225,39,226,0,0,0,0,7,25,50 高雄市,2 技職,22.6703488,120.3191403
1075,文藻外語大學,N 職,M 碩士,52,15,37,5,12,4,9,1,9,1,5,0,2,3,0,1,0,0,0,50 高雄市,2 技職,22.6703488,120.3191403
1075,文藻外語大學,N 修,B 四技,1518,573,945,116,168,134,195,125,216,128,217,0,0,0,0,0,0,70,149,50 高雄市,2 技職,22.6703488,120.3191403
1075,文藻外語大學,N 修,C 二技,146,32,114,0,0,0,0,11,48,18,45,0,0,0,0,0,0,3,21,50 高雄市,2 技職,22.6703488,120.3191403
1076,華夏科技大學,D 日,M 碩士,35,30,5,15,2,6,3,5,0,4,0,0,0,0,0,0,0,0,0,01 新北市,2 技職,24.9812421,121.5074181
1076,華夏科技大學,D 日,B 四技,1277,821,456,171,65,170,91,232,148,180,130,0,0,0,0,0,0,68,22,01 新北市,2 技職,24.9812421,121.5074181
1076,華夏科技大學,D 日,C 二技,79,68,11,0,0,0,0,19,5,41,6,0,0,0,0,0,0,8,0,01 新北市,2 技職,24.9812421,121.5074181
1076,華夏科技大學,D 日,5 五專,558,450,108,73,23,116,29,78,20,96,26,79,10,0,0,0,0,8,0,01 新北市,2 技職,24.9812421,121.5074181
1076,華夏科技大學,N 職,M 碩士,62,42,20,19,9,15,9,5,1,3,1,0,0,0,0,0,0,0,0,01 新北市,2 技職,24.9812421,121.5074181
1076,華夏科技大學,N 修,B 四技,720,386,334,64,66,127,46,87,117,78,83,0,0,0,0,0,0,30,22,01 新北市,2 技職,24.9812421,121.5074181
1076,華夏科技大學,N 修,C 二技,657,391,266,0,0,0,0,138,90,236,170,0,0,0,0,0,0,17,6,01 新北市,2 技職,24.9812421,121.5074181
1076,華夏科技大學,N 修,2 二專,112,46,66,0,15,42,42,0,0,0,0,0,0,0,0,0,0,4,9,01 新北市,2 技職,24.9812421,121.5074181
1003,東吳大學,N 職,M 碩士,1209,567,642,146,190,140,157,100,109,62,86,69,41,50,59,0,0,0,0,30 臺北市,1 一般,25.094415,121.545748
1083,台北海洋科技大學,D 日,B 四技,2237,1274,963,389,258,222,195,275,225,270,217,0,0,0,0,0,0,118,68,01 新北市,2 技職,25.1921692,121.4267044
1077,慈濟科技大學,D 日,M 碩士,61,18,43,7,16,9,17,0,9,2,1,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職,23.9966876,121.564793
1185,經國管理暨健康學院,N 修,C 二技,869,158,711,0,0,0,0,89,408,57,290,0,0,0,0,0,0,12,13,17 基隆市,2 技職,25.1500306,121.7277801
1185,經國管理暨健康學院,N 修,2 二專,214,42,172,19,86,21,72,0,0,0,0,0,0,0,0,0,0,2,14,17 基隆市,2 技職,25.1500306,121.7277801
1188,大同技術學院,D 日,B 四技,397,185,212,24,32,31,26,28,44,85,100,0,0,0,0,0,0,17,10,20 嘉義市,2 技職,23.469727,120.464865
1188,大同技術學院,D 日,5 五專,80,44,36,3,5,12,7,8,6,3,9,9,8,0,0,0,0,9,1,20 嘉義市,2 技職,23.469727,120.464865
1188,大同技術學院,N 修,B 四技,190,63,127,16,51,14,23,14,24,18,26,0,0,0,0,0,0,1,3,20 嘉義市,2 技職,23.469727,120.464865
1188,大同技術學院,N 修,C 二技,230,48,182,0,0,0,0,23,115,25,65,0,0,0,0,0,0,0,2,20 嘉義市,2 技職,23.469727,120.464865
1188,大同技術學院,N 修,2 二專,45,22,23,17,12,4,11,0,0,0,0,0,0,0,0,0,0,1,0,20 嘉義市,2 技職,23.469727,120.464865
1195,馬偕醫學院,D 日,D 博士,8,8,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般,25.254377,121.4950804
1195,馬偕醫學院,D 日,M 碩士,60,18,42,5,6,8,28,2,5,3,3,0,0,0,0,0,0,0,0,01 新北市,1 一般,25.254377,121.4950804
1195,馬偕醫學院,D 日,B 學士,727,254,473,53,111,60,98,42,112,44,112,26,20,24,17,0,0,5,3,01 新北市,1 一般,25.254377,121.4950804
1195,馬偕醫學院,N 職,M 碩士,28,6,22,2,13,4,9,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般,25.254377,121.4950804
1195,馬偕醫學院,N 修,C 二技,78,2,76,0,0,0,0,0,39,2,37,0,0,0,0,0,0,0,0,01 新北市,2 技職,25.254377,121.4950804
1196,法鼓文理學院,D 日,D 博士,18,8,10,1,1,3,1,1,1,3,1,0,1,0,1,0,4,0,0,01 新北市,1 一般,25.245412,121.6169569
1196,法鼓文理學院,D 日,M 碩士,259,70,189,13,58,17,42,21,46,19,43,0,0,0,0,0,0,0,0,01 新北市,1 一般,25.245412,121.6169569
1196,法鼓文理學院,D 日,B 學士,52,22,30,6,6,7,2,4,12,5,9,0,0,0,0,0,0,0,1,01 新北市,1 一般,25.245412,121.6169569
1282,馬偕醫護管理專科學校,D 日,2 二專,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30 臺北市,2 技職,25.1222891,121.4644703
1282,馬偕醫護管理專科學校,D 日,5 五專,3852,504,3348,135,733,106,676,87,634,67,620,88,615,0,0,0,0,21,70,30 臺北市,2 技職,25.1222891,121.4644703
1282,馬偕醫護管理專科學校,N 修,2 二專,144,72,72,41,37,29,33,0,0,0,0,0,0,0,0,0,0,2,2,30 臺北市,2 技職,25.1222891,121.4644703
1283,仁德醫護管理專科學校,D 日,5 五專,5970,1333,4637,253,881,311,945,254,888,222,858,195,826,0,0,0,0,98,239,05 苗栗縣,2 技職,24.622188,120.780827
1283,仁德醫護管理專科學校,N 修,2 二專,416,212,204,134,121,70,82,0,0,0,0,0,0,0,0,0,0,8,1,05 苗栗縣,2 技職,24.622188,120.780827
1284,樹人醫護管理專科學校,D 日,5 五專,6743,1472,5271,344,1128,277,1148,285,1028,264,960,235,851,0,0,0,0,67,156,12 高雄市,2 技職,22.8834931,120.2613927
1284,樹人醫護管理專科學校,N 修,2 二專,562,301,261,117,112,123,94,32,39,21,13,0,0,0,0,0,0,8,3,12 高雄市,2 技職,22.8834931,120.2613927
1285,慈惠醫護管理專科學校,D 日,2 二專,89,19,70,8,38,8,23,0,0,0,0,0,0,0,0,0,0,3,9,13 屏東縣,2 技職,22.486071,120.4894273
1285,慈惠醫護管理專科學校,D 日,5 五專,3005,641,2364,101,335,104,410,125,468,145,498,112,474,0,0,0,0,54,179,13 屏東縣,2 技職,22.486071,120.4894273
1285,慈惠醫護管理專科學校,N 修,2 二專,251,88,163,33,74,29,66,14,6,8,8,0,0,0,0,0,0,4,9,13 屏東縣,2 技職,22.486071,120.4894273
1286,耕莘健康管理專科學校,D 日,5 五專,4272,422,3850,83,719,78,705,66,710,79,745,79,782,0,0,0,0,37,189,01 新北市,2 技職,24.9770572,121.5368906
1286,耕莘健康管理專科學校,N 修,2 二專,120,9,111,6,54,3,53,0,0,0,0,0,0,0,0,0,0,0,4,01 新北市,2 技職,24.9770572,121.5368906
1287,敏惠醫護管理專科學校,D 日,5 五專,3841,486,3355,104,664,113,678,100,650,84,645,66,622,0,0,0,0,19,96,11 臺南市,2 技職,23.2799158,120.3287761
1287,敏惠醫護管理專科學校,N 修,2 二專,64,19,45,14,21,5,24,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職,23.2799158,120.3287761
1289,育英醫護管理專科學校,D 日,5 五專,1923,220,1703,38,336,42,348,50,312,37,320,43,338,0,0,0,0,10,49,50 高雄市,2 技職,22.6500691,120.3332807
1291,聖母醫護管理專科學校,D 日,2 二專,34,17,17,9,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,02 宜蘭縣,2 技職,24.6646906,121.7022666
1291,聖母醫護管理專科學校,D 日,5 五專,1787,292,1495,50,278,48,266,59,297,66,284,62,354,0,0,0,0,7,16,02 宜蘭縣,2 技職,24.6646906,121.7022666
1291,聖母醫護管理專科學校,N 修,2 二專,51,27,24,16,13,11,11,0,0,0,0,0,0,0,0,0,0,0,0,02 宜蘭縣,2 技職,24.6646906,121.7022666
1292,新生醫護管理專科學校,D 日,5 五專,5985,728,5257,140,1132,163,1074,137,1010,120,945,137,938,0,0,0,0,31,158,03 桃園市,2 技職,24.8319445,121.2086202
1292,新生醫護管理專科學校,N 修,2 二專,70,9,61,2,36,7,25,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職,24.8319445,121.2086202
1293,崇仁醫護管理專科學校,D 日,5 五專,3209,445,2764,110,519,95,542,77,575,71,523,81,559,0,0,0,0,11,46,10 嘉義縣,2 技職,23.478052,120.483115
3002,臺北市立大學,D 日,D 博士,220,95,125,16,18,13,18,14,16,13,14,10,13,9,10,20,36,0,0,30 臺北市,1 一般,25.0355926,121.5140027
3002,臺北市立大學,D 日,M 碩士,1348,447,901,144,292,125,234,90,157,52,120,19,65,17,33,0,0,0,0,30 臺北市,1 一般,25.0355926,121.5140027
3002,臺北市立大學,D 日,B 學士,5345,2363,2982,575,727,552,701,538,732,510,711,0,0,0,0,0,0,188,111,30 臺北市,1 一般,25.0355926,121.5140027
1005,淡江大學,N 職,M 碩士,723,376,347,122,141,135,121,48,29,37,27,24,16,10,13,0,0,0,0,01 新北市,1 一般,25.1740706,121.4473008
1078,致理科技大學,D 日,5 五專,1556,348,1208,77,253,71,254,77,247,75,222,38,211,0,0,0,0,10,21,01 新北市,2 技職,25.0210986,121.4651279
1078,致理科技大學,N 職,M 碩士,45,13,32,5,15,4,8,1,5,2,3,1,1,0,0,0,0,0,0,01 新北市,2 技職,25.0210986,121.4651279
1078,致理科技大學,N 修,B 四技,3177,1310,1867,314,433,287,419,305,429,316,447,0,0,0,0,0,0,88,139,01 新北市,2 技職,25.0210986,121.4651279
1078,致理科技大學,N 修,C 二技,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,01 新北市,2 技職,25.0210986,121.4651279
1079,康寧大學,D 日,M 碩士,8,3,5,0,0,0,1,0,2,3,2,0,0,0,0,0,0,0,0,30 臺北市,1 一般,23.0590248,120.1542518
1079,康寧大學,D 日,B 學士,236,59,177,11,39,11,44,10,38,7,45,0,0,0,0,0,0,20,11,30 臺北市,1 一般,23.0590248,120.1542518
1079,康寧大學,D 日,5 五專,2653,636,2017,123,394,140,441,136,378,104,394,120,369,0,0,0,0,13,41,30 臺北市,2 技職,23.0590248,120.1542518
1079,康寧大學,N 職,M 碩士,13,5,8,0,0,0,0,1,1,3,5,1,2,0,0,0,0,0,0,30 臺北市,1 一般,23.0590248,120.1542518
1079,康寧大學,N 修,C 二技,182,15,167,0,0,0,0,10,87,5,80,0,0,0,0,0,0,0,0,30 臺北市,2 技職,23.0590248,120.1542518
1079,康寧大學,N 修,2 二專,182,45,137,23,71,22,63,0,0,0,0,0,0,0,0,0,0,0,3,30 臺北市,2 技職,23.0590248,120.1542518
1079,康寧大學,P 進,B 學士,6,3,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,30 臺北市,1 一般,23.0590248,120.1542518
1080,宏國德霖科技大學,D 日,M 碩士,31,16,15,10,10,6,5,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職,24.972325,121.4557677
1080,宏國德霖科技大學,D 日,B 四技,1932,1192,740,250,178,242,148,330,201,298,194,0,0,0,0,0,0,72,19,01 新北市,2 技職,24.972325,121.4557677
1080,宏國德霖科技大學,D 日,C 二技,70,31,39,0,0,0,0,14,21,17,17,0,0,0,0,0,0,0,1,01 新北市,2 技職,24.972325,121.4557677
1080,宏國德霖科技大學,D 日,5 五專,1090,657,433,164,89,140,89,125,84,107,88,114,75,0,0,0,0,7,8,01 新北市,2 技職,24.972325,121.4557677
1080,宏國德霖科技大學,N 修,B 四技,1072,697,375,155,81,146,72,188,115,170,89,0,0,0,0,0,0,38,18,01 新北市,2 技職,24.972325,121.4557677
1080,宏國德霖科技大學,N 修,C 二技,776,448,328,0,0,0,0,228,161,199,156,0,0,0,0,0,0,21,11,01 新北市,2 技職,24.972325,121.4557677
1080,宏國德霖科技大學,N 修,2 二專,25,7,18,0,0,4,18,0,0,0,0,0,0,0,0,0,0,3,0,01 新北市,2 技職,24.972325,121.4557677
1081,東方設計大學,D 日,D 博士,28,14,14,4,1,2,3,1,5,2,1,3,2,1,2,1,0,0,0,12 高雄市,2 技職,22.880716,120.2453799
1081,東方設計大學,D 日,M 碩士,81,30,51,18,28,7,18,3,3,1,2,1,0,0,0,0,0,0,0,12 高雄市,2 技職,22.880716,120.2453799
1081,東方設計大學,D 日,B 四技,476,270,206,14,27,29,19,45,40,120,91,0,0,0,0,0,0,62,29,12 高雄市,2 技職,22.880716,120.2453799
1081,東方設計大學,D 日,C 二技,24,12,12,0,0,0,0,6,5,4,7,0,0,0,0,0,0,2,0,12 高雄市,2 技職,22.880716,120.2453799
1081,東方設計大學,D 日,5 五專,459,213,246,18,18,23,49,50,46,49,51,69,76,0,0,0,0,4,6,12 高雄市,2 技職,22.880716,120.2453799
1081,東方設計大學,N 職,M 碩士,42,19,23,14,16,5,4,0,3,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職,22.880716,120.2453799
1081,東方設計大學,N 修,B 四技,45,35,10,0,0,1,2,11,3,20,3,0,0,0,0,0,0,3,2,12 高雄市,2 技職,22.880716,120.2453799
1081,東方設計大學,N 修,C 二技,241,138,103,0,0,0,0,69,59,62,37,0,0,0,0,0,0,7,7,12 高雄市,2 技職,22.880716,120.2453799
1081,東方設計大學,N 修,2 二專,75,43,32,20,13,20,19,0,0,0,0,0,0,0,0,0,0,3,0,12 高雄市,2 技職,22.880716,120.2453799
1082,崇右影藝科技大學,D 日,M 碩士,63,36,27,6,8,22,14,6,2,1,3,1,0,0,0,0,0,0,0,17 基隆市,2 技職,25.1336644,121.7550685
1082,崇右影藝科技大學,D 日,B 四技,1573,699,874,148,246,97,136,182,238,210,208,0,0,0,0,0,0,62,46,17 基隆市,2 技職,25.1336644,121.7550685
1082,崇右影藝科技大學,D 日,5 五專,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17 基隆市,2 技職,25.1336644,121.7550685
1082,崇右影藝科技大學,N 修,C 二技,142,80,62,0,0,0,0,0,0,73,57,0,0,0,0,0,0,7,5,17 基隆市,2 技職,25.1336644,121.7550685
1082,崇右影藝科技大學,N 修,2 二專,140,78,62,0,0,69,55,0,0,0,0,0,0,0,0,0,0,9,7,17 基隆市,2 技職,25.1336644,121.7550685
1083,台北海洋科技大學,D 日,M 碩士,143,82,61,36,24,36,24,6,5,4,8,0,0,0,0,0,0,0,0,01 新北市,2 技職,25.1921692,121.4267044
12,國立臺灣海洋大學,P 進,B 學士,588,378,210,128,41,126,58,56,40,47,50,0,0,0,0,0,0,21,21,17 基隆市,1 一般,25.1505447,121.7757756
13,國立中正大學,D 日,D 博士,549,365,184,53,32,53,24,62,34,53,25,48,27,46,18,50,24,0,0,10 嘉義縣,1 一般,23.5633761,120.4728831
13,國立中正大學,D 日,M 碩士,2821,1730,1091,695,433,671,372,243,151,115,129,6,6,0,0,0,0,0,0,10 嘉義縣,1 一般,23.5633761,120.4728831
13,國立中正大學,D 日,B 學士,6414,3483,2931,883,729,842,735,815,691,786,713,0,0,0,0,0,0,157,63,10 嘉義縣,1 一般,23.5633761,120.4728831
13,國立中正大學,N 職,M 碩士,1428,616,812,216,287,195,270,92,144,65,71,48,40,0,0,0,0,0,0,10 嘉義縣,1 一般,23.5633761,120.4728831
14,國立高雄師範大學,D 日,D 博士,458,222,236,37,36,30,39,28,37,31,28,32,33,28,26,36,37,0,0,50 高雄市,3 師範,22.6236618,120.3210567
14,國立高雄師範大學,D 日,M 碩士,1442,519,923,186,272,135,264,99,183,73,157,16,26,6,10,4,11,0,0,50 高雄市,3 師範,22.6236618,120.3210567
14,國立高雄師範大學,D 日,B 學士,3793,1874,1919,498,467,421,488,449,457,440,450,0,0,0,0,0,0,66,57,50 高雄市,3 師範,22.6236618,120.3210567
4,國立臺灣師範大學,D 日,M 碩士,4359,1873,2486,670,890,599,725,387,512,217,359,0,0,0,0,0,0,0,0,30 臺北市,3 師範,25.0261538,121.5274867
4,國立臺灣師範大學,D 日,B 學士,8313,3723,4590,936,1115,869,1137,843,1045,795,1019,0,0,0,0,0,0,280,274,30 臺北市,3 師範,25.0261538,121.5274867
4,國立臺灣師範大學,N 職,M 碩士,2134,627,1507,176,473,203,449,117,259,67,171,30,85,34,70,0,0,0,0,30 臺北市,3 師範,25.0261538,121.5274867
5,國立成功大學,D 日,D 博士,1872,1267,605,267,135,231,112,229,109,178,85,139,64,115,49,108,51,0,0,21 臺南市,1 一般,22.9988416,120.2195148
5,國立成功大學,D 日,M 碩士,7239,4614,2625,2144,1133,1861,1069,447,281,162,137,0,5,0,0,0,0,0,0,21 臺南市,1 一般,22.9988416,120.2195148
5,國立成功大學,D 日,B 學士,11758,7307,4451,1861,1079,1655,1072,1669,1031,1561,973,97,76,58,33,0,0,406,187,21 臺南市,1 一般,22.9988416,120.2195148
5,國立成功大學,N 職,M 碩士,1537,947,590,312,220,276,185,214,106,91,49,47,30,6,0,1,0,0,0,21 臺南市,1 一般,22.9988416,120.2195148
6,國立中興大學,D 日,D 博士,966,659,307,106,64,107,42,104,52,97,52,88,32,62,33,95,32,0,0,19 臺中市,1 一般,24.123552,120.675326
6,國立中興大學,D 日,M 碩士,3477,2053,1424,923,623,807,560,231,162,88,77,4,2,0,0,0,0,0,0,19 臺中市,1 一般,24.123552,120.675326
6,國立中興大學,D 日,B 學士,8069,4599,3470,1140,835,1055,797,1089,884,1082,797,38,49,0,0,0,0,195,108,19 臺中市,1 一般,24.123552,120.675326
6,國立中興大學,N 職,M 碩士,1706,1111,595,410,215,325,233,183,72,105,46,88,29,0,0,0,0,0,0,19 臺中市,1 一般,24.123552,120.675326
6,國立中興大學,P 進,B 學士,936,413,523,101,135,97,109,93,108,73,117,33,45,0,0,0,0,16,9,19 臺中市,1 一般,24.123552,120.675326
7,國立陽明交通大學,D 日,D 博士,2653,1831,822,370,177,287,151,306,153,279,106,223,93,157,61,209,81,0,0,18 新竹市,1 一般,24.7868862,120.9974969
7,國立陽明交通大學,D 日,M 碩士,7547,4783,2764,1905,1118,1721,1030,908,444,244,161,5,10,0,1,0,0,0,0,18 新竹市,1 一般,24.7868862,120.9974969
7,國立陽明交通大學,D 日,B 學士,8431,5430,3001,1289,681,1247,697,1248,755,1093,586,154,99,163,96,6,4,230,83,18 新竹市,1 一般,24.7868862,120.9974969
7,國立陽明交通大學,N 職,M 碩士,1781,1142,639,378,243,351,220,199,92,133,39,80,44,1,1,0,0,0,0,18 新竹市,1 一般,24.7868862,120.9974969
8,國立中央大學,D 日,D 博士,1007,705,302,148,60,120,48,112,45,113,45,79,43,70,31,63,30,0,0,03 桃園市,1 一般,24.9679966,121.1922029
8,國立中央大學,D 日,M 碩士,3620,2430,1190,1105,513,926,473,277,124,90,67,32,13,0,0,0,0,0,0,03 桃園市,1 一般,24.9679966,121.1922029
8,國立中央大學,D 日,B 學士,6068,3792,2276,995,573,911,590,860,518,869,540,0,0,0,0,0,0,157,55,03 桃園市,1 一般,24.9679966,121.1922029
8,國立中央大學,N 職,M 碩士,1433,896,537,344,227,314,204,112,66,74,16,37,19,15,5,0,0,0,0,03 桃園市,1 一般,24.9679966,121.1922029
9,國立中山大學,D 日,D 博士,823,540,283,115,70,103,63,90,39,76,43,65,28,49,20,42,20,0,0,50 高雄市,1 一般,22.628388,120.264737
9,國立中山大學,D 日,M 碩士,3180,1974,1206,870,540,718,420,273,172,110,71,3,3,0,0,0,0,0,0,50 高雄市,1 一般,22.628388,120.264737
9,國立中山大學,D 日,B 學士,4804,2926,1878,737,473,696,432,650,466,680,415,0,0,0,0,0,0,163,92,50 高雄市,1 一般,22.628388,120.264737
9,國立中山大學,N 職,M 碩士,1090,534,556,182,217,193,193,95,76,33,38,22,20,9,11,0,1,0,0,50 高雄市,1 一般,22.628388,120.264737
12,國立臺灣海洋大學,D 日,D 博士,330,237,93,34,22,43,11,40,23,38,12,24,10,21,3,37,12,0,0,17 基隆市,1 一般,25.1505447,121.7757756
12,國立臺灣海洋大學,D 日,M 碩士,1430,943,487,393,226,352,161,128,57,42,24,17,9,9,7,2,3,0,0,17 基隆市,1 一般,25.1505447,121.7757756
12,國立臺灣海洋大學,D 日,B 學士,6072,4156,1916,1036,485,983,459,949,484,926,448,0,0,0,0,0,0,262,40,17 基隆市,1 一般,25.1505447,121.7757756
12,國立臺灣海洋大學,N 職,M 碩士,647,403,244,167,99,129,75,53,39,22,18,13,6,15,3,4,4,0,0,17 基隆市,1 一般,25.1505447,121.7757756
12,國立臺灣海洋大學,N 修,X 4+X,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17 基隆市,1 一般,25.1505447,121.7757756
1039,玄奘大學,D 日,B 學士,1630,681,949,119,202,170,232,164,214,166,250,0,0,0,0,0,0,62,51,18 新竹市,1 一般,24.7743891,120.9434509
1039,玄奘大學,N 職,M 碩士,142,45,97,13,28,13,28,8,16,7,14,3,10,1,1,0,0,0,0,18 新竹市,1 一般,24.7743891,120.9434509
1039,玄奘大學,P 進,B 學士,30,13,17,0,0,0,0,0,0,9,11,0,0,0,0,0,0,4,6,18 新竹市,1 一般,24.7743891,120.9434509
1040,建國科技大學,D 日,M 碩士,134,85,49,29,24,30,12,15,7,11,6,0,0,0,0,0,0,0,0,07 彰化縣,2 技職,24.0662822,120.549876
1040,建國科技大學,D 日,B 四技,3535,2421,1114,353,169,389,172,682,337,859,380,0,0,0,0,0,0,138,56,07 彰化縣,2 技職,24.0662822,120.549876
1040,建國科技大學,N 修,B 四技,1827,1356,471,294,149,268,109,386,89,335,117,0,0,0,0,0,0,73,7,07 彰化縣,2 技職,24.0662822,120.549876
1040,建國科技大學,N 修,C 二技,306,191,115,0,0,0,0,97,48,89,65,0,0,0,0,0,0,5,2,07 彰化縣,2 技職,24.0662822,120.549876
1040,建國科技大學,N 修,2 二專,69,41,28,9,11,25,16,0,0,0,0,0,0,0,0,0,0,7,1,07 彰化縣,2 技職,24.0662822,120.549876
1041,明志科技大學,D 日,D 博士,37,29,8,14,6,5,0,2,1,6,1,1,0,1,0,0,0,0,0,01 新北市,2 技職,25.0410187,121.4222651
1041,明志科技大學,D 日,M 碩士,473,348,125,164,54,127,57,41,9,16,5,0,0,0,0,0,0,0,0,01 新北市,2 技職,25.0410187,121.4222651
1041,明志科技大學,D 日,B 四技,3625,2626,999,633,273,627,239,614,247,620,227,0,0,0,0,0,0,132,13,01 新北市,2 技職,25.0410187,121.4222651
1041,明志科技大學,N 職,M 碩士,20,17,3,10,2,3,0,2,0,2,1,0,0,0,0,0,0,0,0,01 新北市,2 技職,25.0410187,121.4222651
1041,明志科技大學,N 修,B 四技,283,268,15,25,3,23,1,86,5,98,5,0,0,0,0,0,0,36,1,01 新北市,2 技職,25.0410187,121.4222651
1042,高苑科技大學,D 日,M 碩士,83,45,38,16,18,23,14,1,6,5,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職,22.8409222,120.2646319
1042,高苑科技大學,D 日,B 四技,1640,1043,597,214,160,154,109,243,155,393,162,0,0,0,0,0,0,39,11,12 高雄市,2 技職,22.8409222,120.2646319
